,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,0.4750841750841751,0.4765993265993266,0.46565656565656566,0.4765993265993266,0.4776094276094276,0.4708754208754209,0.48249158249158247,0.47609427609427607,0.48703703703703705,0.44663299663299666,0.48754208754208755,0.451010101010101,0.4739057239057239,0.4740740740740741,0.4803030303030303,0.47744107744107744,0.4750841750841751,0.47154882154882155,0.47794612794612795,0.47474747474747475,0.47693602693602694,0.4286195286195286,0.4663299663299663,0.4727272727272727,0.42239057239057237,0.4808080808080808,0.46835016835016835,0.4794612794612795,0.4734006734006734,0.4685185185185185,0.4717171717171717,0.485016835016835,0.4797979797979798,0.467003367003367,0.48198653198653196,0.47289562289562287,0.4904040404040404,0.4476430976430976,0.4671717171717172,0.47104377104377104,0.4764309764309764,0.4764309764309764,0.4749158249158249,0.47962962962962963,0.4723905723905724,0.4208754208754209,0.47744107744107744,0.3324915824915825,0.47255892255892257,0.46835016835016835,0.4735690235690236,0.4740740740740741,0.47104377104377104,0.4771043771043771,0.4794612794612795,0.4617845117845118,0.4762626262626263,0.47996632996633,0.4777777777777778,0.4759259259259259,0.3037037037037037,0.4691919191919192,0.47289562289562287,0.4772727272727273,0.47962962962962963,0.4695286195286195,0.4666666666666667,0.47558922558922556,0.4836700336700337,0.47205387205387206,0.48333333333333334,0.4730639730639731,0.4712121212121212,0.4895622895622896,0.48333333333333334,0.4803030303030303,0.47558922558922556,0.46835016835016835,0.47373737373737373,0.47154882154882155,0.4727272727272727,0.4717171717171717,0.48787878787878786,0.4696969696969697,0.48535353535353537,0.4835016835016835,0.47609427609427607,0.4749158249158249,0.4739057239057239,0.48198653198653196,0.42777777777777776,0.44494949494949493,0.47878787878787876,0.4804713804713805,0.4786195286195286,0.4740740740740741,0.4740740740740741,0.4863636363636364,0.4727272727272727
1,0.4750841750841751,1.0,0.4826599326599327,0.4744107744107744,0.4803030303030303,0.47053872053872053,0.46616161616161617,0.4727272727272727,0.4643097643097643,0.4732323232323232,0.4654882154882155,0.4730639730639731,0.48333333333333334,0.4617845117845118,0.4707070707070707,0.4813131313131313,0.4696969696969697,0.4734006734006734,0.4732323232323232,0.4698653198653199,0.4791245791245791,0.4732323232323232,0.467003367003367,0.4781144781144781,0.46936026936026937,0.4762626262626263,0.4804713804713805,0.4797979797979798,0.4754208754208754,0.4797979797979798,0.4708754208754209,0.45824915824915824,0.4735690235690236,0.47474747474747475,0.4777777777777778,0.4695286195286195,0.45740740740740743,0.4702020202020202,0.4722222222222222,0.4745791245791246,0.4818181818181818,0.4707070707070707,0.48114478114478115,0.47255892255892257,0.4759259259259259,0.4727272727272727,0.469023569023569,0.4754208754208754,0.4702020202020202,0.47154882154882155,0.47003367003367,0.4658249158249158,0.47575757575757577,0.4734006734006734,0.48013468013468014,0.4727272727272727,0.45976430976430976,0.4782828282828283,0.4698653198653199,0.4764309764309764,0.47558922558922556,0.47609427609427607,0.4957912457912458,0.4765993265993266,0.47794612794612795,0.4516835016835017,0.4813131313131313,0.46734006734006733,0.4759259259259259,0.4826599326599327,0.48114478114478115,0.4772727272727273,0.48754208754208755,0.47424242424242424,0.4841750841750842,0.48333333333333334,0.47693602693602694,0.4739057239057239,0.4740740740740741,0.46094276094276093,0.49175084175084177,0.48484848484848486,0.48148148148148145,0.4797979797979798,0.48249158249158247,0.47962962962962963,0.4804713804713805,0.4707070707070707,0.46245791245791246,0.4749158249158249,0.4648148148148148,0.4658249158249158,0.4722222222222222,0.4781144781144781,0.4727272727272727,0.4708754208754209,0.4767676767676768,0.469023569023569,0.4739057239057239,0.4723905723905724
2,0.4765993265993266,0.4826599326599327,1.0,0.4826599326599327,0.4831649831649832,0.4845117845117845,0.48249158249158247,0.4671717171717172,0.4776094276094276,0.4861952861952862,0.48249158249158247,0.48468013468013466,0.4707070707070707,0.4663299663299663,0.48063973063973064,0.4818181818181818,0.4776094276094276,0.48333333333333334,0.4713804713804714,0.4727272727272727,0.4695286195286195,0.4666666666666667,0.4762626262626263,0.4732323232323232,0.47289562289562287,0.4781144781144781,0.4271043771043771,0.4803030303030303,0.48838383838383836,0.4708754208754209,0.4754208754208754,0.47424242424242424,0.4872053872053872,0.4877104377104377,0.4654882154882155,0.46835016835016835,0.47575757575757577,0.47373737373737373,0.4804713804713805,0.48013468013468014,0.480976430976431,0.4745791245791246,0.47558922558922556,0.4696969696969697,0.4754208754208754,0.47929292929292927,0.47996632996633,0.47558922558922556,0.4858585858585859,0.4696969696969697,0.4671717171717172,0.4808080808080808,0.482996632996633,0.48703703703703705,0.4759259259259259,0.4762626262626263,0.4713804713804714,0.47205387205387206,0.47373737373737373,0.485016835016835,0.4771043771043771,0.48602693602693603,0.4212121212121212,0.4744107744107744,0.46565656565656566,0.4740740740740741,0.4808080808080808,0.4786195286195286,0.48249158249158247,0.4222222222222222,0.480976430976431,0.48215488215488217,0.20757575757575758,0.4734006734006734,0.4762626262626263,0.48518518518518516,0.4616161616161616,0.4797979797979798,0.48164983164983166,0.4745791245791246,0.41818181818181815,0.47929292929292927,0.4772727272727273,0.4782828282828283,0.4718855218855219,0.4771043771043771,0.47929292929292927,0.4803030303030303,0.46835016835016835,0.4750841750841751,0.4723905723905724,0.4771043771043771,0.4771043771043771,0.480976430976431,0.4702020202020202,0.47205387205387206,0.48333333333333334,0.4735690235690236,0.48114478114478115,0.4712121212121212
3,0.46565656565656566,0.4744107744107744,0.4826599326599327,1.0,0.47525252525252526,0.4722222222222222,0.4826599326599327,0.4713804713804714,0.48383838383838385,0.454040404040404,0.4695286195286195,0.4595959595959596,0.4648148148148148,0.47289562289562287,0.4723905723905724,0.47154882154882155,0.47373737373737373,0.48249158249158247,0.4702020202020202,0.4567340067340067,0.46565656565656566,0.46144781144781144,0.4767676767676768,0.4643097643097643,0.4626262626262626,0.4745791245791246,0.48282828282828283,0.4676767676767677,0.464983164983165,0.4845117845117845,0.4627946127946128,0.4740740740740741,0.4698653198653199,0.463973063973064,0.46094276094276093,0.4691919191919192,0.47424242424242424,0.4762626262626263,0.47525252525252526,0.4739057239057239,0.46565656565656566,0.46936026936026937,0.4686868686868687,0.47794612794612795,0.47558922558922556,0.45521885521885525,0.4750841750841751,0.46835016835016835,0.4671717171717172,0.3328282828282828,0.468013468013468,0.4718855218855219,0.4723905723905724,0.3292929292929293,0.4686868686868687,0.4599326599326599,0.4671717171717172,0.4567340067340067,0.48569023569023567,0.3,0.4580808080808081,0.4696969696969697,0.4867003367003367,0.4708754208754209,0.46515151515151515,0.4749158249158249,0.4712121212121212,0.465993265993266,0.45707070707070707,0.48164983164983166,0.3,0.46616161616161617,0.48653198653198654,0.4782828282828283,0.4686868686868687,0.46245791245791246,0.48333333333333334,0.46784511784511784,0.4750841750841751,0.4771043771043771,0.48804713804713806,0.46296296296296297,0.46195286195286195,0.4771043771043771,0.45925925925925926,0.46784511784511784,0.47609427609427607,0.47878787878787876,0.4722222222222222,0.4617845117845118,0.47154882154882155,0.4772727272727273,0.4732323232323232,0.4744107744107744,0.4744107744107744,0.4607744107744108,0.4663299663299663,0.47003367003367,0.46111111111111114,0.33265993265993266
4,0.4765993265993266,0.4803030303030303,0.4831649831649832,0.47525252525252526,1.0,0.4767676767676768,0.48922558922558923,0.46784511784511784,0.47693602693602694,0.4730639730639731,0.4703703703703704,0.46414141414141413,0.4622895622895623,0.467003367003367,0.4776094276094276,0.4713804713804714,0.47525252525252526,0.4745791245791246,0.4717171717171717,0.4727272727272727,0.4675084175084175,0.4777777777777778,0.48063973063973064,0.47053872053872053,0.4776094276094276,0.463973063973064,0.4708754208754209,0.47693602693602694,0.4772727272727273,0.42373737373737375,0.46060606060606063,0.4735690235690236,0.4707070707070707,0.4745791245791246,0.4702020202020202,0.46464646464646464,0.47474747474747475,0.48383838383838385,0.46296296296296297,0.46734006734006733,0.4621212121212121,0.46245791245791246,0.4762626262626263,0.41919191919191917,0.42053872053872055,0.4762626262626263,0.4732323232323232,0.4759259259259259,0.47003367003367,0.46464646464646464,0.4203703703703704,0.4696969696969697,0.4567340067340067,0.4749158249158249,0.4735690235690236,0.4759259259259259,0.46835016835016835,0.4696969696969697,0.47373737373737373,0.4702020202020202,0.47474747474747475,0.4782828282828283,0.4750841750841751,0.47845117845117846,0.4781144781144781,0.4703703703703704,0.4767676767676768,0.4712121212121212,0.468013468013468,0.4686868686868687,0.4671717171717172,0.23164983164983166,0.47794612794612795,0.41952861952861953,0.4648148148148148,0.4754208754208754,0.4723905723905724,0.4767676767676768,0.4685185185185185,0.47794612794612795,0.4663299663299663,0.47424242424242424,0.4664983164983165,0.42508417508417506,0.4735690235690236,0.47104377104377104,0.46784511784511784,0.46784511784511784,0.4676767676767677,0.47609427609427607,0.4080808080808081,0.4781144781144781,0.4602693602693603,0.4644781144781145,0.42003367003367004,0.4727272727272727,0.4675084175084175,0.4193602693602694,0.4740740740740741,0.4654882154882155
5,0.4776094276094276,0.47053872053872053,0.4845117845117845,0.4722222222222222,0.4767676767676768,1.0,0.4831649831649832,0.4877104377104377,0.4712121212121212,0.44242424242424244,0.4717171717171717,0.4476430976430976,0.47373737373737373,0.47205387205387206,0.4776094276094276,0.43737373737373736,0.43653198653198655,0.4398989898989899,0.44276094276094274,0.4444444444444444,0.4409090909090909,0.4521885521885522,0.47996632996633,0.4537037037037037,0.4398989898989899,0.4750841750841751,0.484006734006734,0.413973063973064,0.451010101010101,0.4739057239057239,0.44107744107744107,0.4759259259259259,0.45252525252525255,0.44966329966329965,0.44865319865319864,0.4468013468013468,0.47575757575757577,0.4531986531986532,0.46565656565656566,0.44006734006734005,0.4516835016835017,0.43316498316498314,0.4462962962962963,0.4730639730639731,0.47744107744107744,0.45471380471380474,0.4776094276094276,0.45707070707070707,0.4750841750841751,0.4703703703703704,0.47558922558922556,0.4781144781144781,0.44932659932659935,0.4634680134680135,0.4516835016835017,0.4503367003367003,0.48148148148148145,0.4511784511784512,0.4730639730639731,0.4644781144781145,0.4511784511784512,0.48063973063973064,0.47474747474747475,0.48249158249158247,0.4468013468013468,0.46936026936026937,0.4161616161616162,0.4786195286195286,0.4457912457912458,0.4841750841750842,0.4675084175084175,0.46734006734006733,0.4813131313131313,0.47205387205387206,0.45505050505050504,0.4508417508417508,0.49023569023569025,0.48518518518518516,0.44865319865319864,0.4765993265993266,0.46734006734006733,0.40454545454545454,0.44292929292929295,0.4739057239057239,0.45471380471380474,0.4616161616161616,0.45875420875420875,0.47289562289562287,0.4723905723905724,0.44612794612794615,0.48249158249158247,0.4734006734006734,0.4696969696969697,0.46144781144781144,0.47693602693602694,0.4595959595959596,0.4372053872053872,0.4772727272727273,0.4457912457912458,0.4691919191919192
6,0.4708754208754209,0.46616161616161617,0.48249158249158247,0.4826599326599327,0.48922558922558923,0.4831649831649832,1.0,0.47525252525252526,0.46414141414141413,0.47845117845117846,0.46195286195286195,0.4695286195286195,0.48215488215488217,0.463973063973064,0.4594276094276094,0.46464646464646464,0.4695286195286195,0.4836700336700337,0.46195286195286195,0.4703703703703704,0.47525252525252526,0.4771043771043771,0.48063973063973064,0.4718855218855219,0.48198653198653196,0.4767676767676768,0.47929292929292927,0.4749158249158249,0.482996632996633,0.4765993265993266,0.47878787878787876,0.4563973063973064,0.4754208754208754,0.48535353535353537,0.4732323232323232,0.4717171717171717,0.463973063973064,0.4771043771043771,0.47205387205387206,0.463973063973064,0.47693602693602694,0.4732323232323232,0.47558922558922556,0.4750841750841751,0.4713804713804714,0.4698653198653199,0.47525252525252526,0.4739057239057239,0.469023569023569,0.4888888888888889,0.47525252525252526,0.467003367003367,0.47289562289562287,0.4732323232323232,0.48434343434343435,0.46885521885521886,0.4498316498316498,0.47744107744107744,0.4643097643097643,0.4745791245791246,0.47003367003367,0.4654882154882155,0.4804713804713805,0.469023569023569,0.4781144781144781,0.468013468013468,0.4754208754208754,0.45875420875420875,0.4791245791245791,0.48249158249158247,0.4759259259259259,0.48484848484848486,0.48198653198653196,0.4717171717171717,0.48333333333333334,0.47609427609427607,0.4723905723905724,0.4713804713804714,0.4836700336700337,0.454040404040404,0.4781144781144781,0.4813131313131313,0.4776094276094276,0.4718855218855219,0.480976430976431,0.48013468013468014,0.4739057239057239,0.4664983164983165,0.4636363636363636,0.47474747474747475,0.4653198653198653,0.48114478114478115,0.47373737373737373,0.48535353535353537,0.47895622895622897,0.48114478114478115,0.47154882154882155,0.47255892255892257,0.4767676767676768,0.4887205387205387
7,0.48249158249158247,0.4727272727272727,0.4671717171717172,0.4713804713804714,0.46784511784511784,0.4877104377104377,0.47525252525252526,1.0,0.47575757575757577,0.47895622895622897,0.4776094276094276,0.4777777777777778,0.47424242424242424,0.4749158249158249,0.4808080808080808,0.4627946127946128,0.4744107744107744,0.48148148148148145,0.4813131313131313,0.47929292929292927,0.4925925925925926,0.48063973063973064,0.4723905723905724,0.4767676767676768,0.4717171717171717,0.4675084175084175,0.4717171717171717,0.47104377104377104,0.47845117845117846,0.4794612794612795,0.4732323232323232,0.4723905723905724,0.48164983164983166,0.47845117845117846,0.48518518518518516,0.4782828282828283,0.4718855218855219,0.4759259259259259,0.47558922558922556,0.47154882154882155,0.4764309764309764,0.47845117845117846,0.4764309764309764,0.4749158249158249,0.4863636363636364,0.48148148148148145,0.48215488215488217,0.4861952861952862,0.48198653198653196,0.4702020202020202,0.4713804713804714,0.4718855218855219,0.4777777777777778,0.48114478114478115,0.47609427609427607,0.4888888888888889,0.4826599326599327,0.47996632996633,0.47558922558922556,0.4730639730639731,0.4813131313131313,0.4734006734006734,0.4658249158249158,0.4675084175084175,0.47289562289562287,0.4702020202020202,0.4702020202020202,0.4744107744107744,0.4920875420875421,0.46616161616161617,0.4804713804713805,0.4712121212121212,0.46296296296296297,0.48434343434343435,0.48249158249158247,0.47693602693602694,0.19276094276094277,0.4685185185185185,0.4868686868686869,0.47373737373737373,0.4601010101010101,0.467003367003367,0.4818181818181818,0.4831649831649832,0.48114478114478115,0.4836700336700337,0.4868686868686869,0.4686868686868687,0.4765993265993266,0.47693602693602694,0.47525252525252526,0.47929292929292927,0.49343434343434345,0.48114478114478115,0.4858585858585859,0.4803030303030303,0.45925925925925926,0.4727272727272727,0.48063973063973064,0.4707070707070707
8,0.47609427609427607,0.4643097643097643,0.4776094276094276,0.48383838383838385,0.47693602693602694,0.4712121212121212,0.46414141414141413,0.47575757575757577,1.0,0.482996632996633,0.47289562289562287,0.4872053872053872,0.4695286195286195,0.44191919191919193,0.45252525252525255,0.4695286195286195,0.48653198653198654,0.48249158249158247,0.4735690235690236,0.47794612794612795,0.4841750841750842,0.47289562289562287,0.4781144781144781,0.49023569023569025,0.48518518518518516,0.4759259259259259,0.47373737373737373,0.47003367003367,0.4666666666666667,0.4723905723905724,0.4863636363636364,0.3966329966329966,0.4735690235690236,0.46565656565656566,0.4622895622895623,0.48198653198653196,0.3968013468013468,0.4803030303030303,0.47895622895622897,0.46144781144781144,0.4804713804713805,0.47373737373737373,0.4804713804713805,0.47424242424242424,0.47929292929292927,0.4734006734006734,0.4791245791245791,0.4636363636363636,0.47154882154882155,0.4765993265993266,0.464983164983165,0.3984848484848485,0.4797979797979798,0.4750841750841751,0.48013468013468014,0.48249158249158247,0.45471380471380474,0.46784511784511784,0.41734006734006734,0.4713804713804714,0.48434343434343435,0.4771043771043771,0.47929292929292927,0.39915824915824916,0.4813131313131313,0.4058922558922559,0.46885521885521886,0.4420875420875421,0.482996632996633,0.4772727272727273,0.47575757575757577,0.4803030303030303,0.4727272727272727,0.47154882154882155,0.46936026936026937,0.482996632996633,0.47525252525252526,0.40050505050505053,0.48215488215488217,0.4602693602693603,0.47255892255892257,0.4676767676767677,0.4734006734006734,0.4750841750841751,0.4730639730639731,0.4745791245791246,0.47744107744107744,0.4185185185185185,0.44225589225589224,0.4732323232323232,0.4702020202020202,0.4749158249158249,0.4782828282828283,0.4794612794612795,0.4696969696969697,0.4654882154882155,0.47205387205387206,0.463973063973064,0.48535353535353537,0.4750841750841751
9,0.48703703703703705,0.4732323232323232,0.4861952861952862,0.454040404040404,0.4730639730639731,0.44242424242424244,0.47845117845117846,0.47895622895622897,0.482996632996633,1.0,0.47104377104377104,0.09646464646464646,0.4754208754208754,0.4845117845117845,0.4712121212121212,0.4468013468013468,0.4627946127946128,0.45976430976430976,0.4575757575757576,0.4457912457912458,0.43282828282828284,0.4356902356902357,0.47794612794612795,0.44057239057239056,0.4584175084175084,0.4835016835016835,0.47558922558922556,0.45336700336700336,0.45471380471380474,0.46111111111111114,0.43602693602693604,0.4739057239057239,0.3962962962962963,0.4503367003367003,0.44494949494949493,0.4548821548821549,0.4723905723905724,0.43602693602693604,0.4686868686868687,0.46094276094276093,0.4321548821548822,0.4580808080808081,0.4398989898989899,0.4771043771043771,0.4727272727272727,0.3547138047138047,0.48198653198653196,0.42845117845117847,0.4794612794612795,0.45656565656565656,0.4762626262626263,0.48148148148148145,0.4281144781144781,0.4590909090909091,0.4452861952861953,0.2927609427609428,0.4872053872053872,0.45151515151515154,0.4663299663299663,0.46380471380471383,0.2919191919191919,0.482996632996633,0.47845117845117846,0.4804713804713805,0.4380471380471381,0.47205387205387206,0.45387205387205387,0.4664983164983165,0.30033670033670035,0.4730639730639731,0.4604377104377104,0.4622895622895623,0.48569023569023567,0.46835016835016835,0.3971380471380471,0.2016835016835017,0.4895622895622896,0.4794612794612795,0.4654882154882155,0.47996632996633,0.4771043771043771,0.45202020202020204,0.43922558922558924,0.4739057239057239,0.44326599326599325,0.402020202020202,0.3971380471380471,0.4749158249158249,0.4835016835016835,0.4404040404040404,0.4686868686868687,0.48114478114478115,0.4730639730639731,0.39781144781144784,0.4607744107744108,0.43703703703703706,0.4436026936026936,0.46144781144781144,0.10168350168350168,0.45707070707070707
